snapped_at,price,market_cap,total_volume
2019-03-31 00:00:00 UTC,0.03448200,0.0,0.0
2019-04-01 00:00:00 UTC,0.03408700,0.0,0.0
2019-04-02 00:00:00 UTC,0.03361800,0.0,0.0
2019-04-03 00:00:00 UTC,0.03243800,0.0,0.0
2019-04-04 00:00:00 UTC,0.03211800,0.0,0.0
2019-04-05 00:00:00 UTC,0.03294300,0.0,0.0
2019-04-06 00:00:00 UTC,0.03280800,0.0,0.0
2019-04-07 00:00:00 UTC,0.03370200,0.0,0.0
2019-04-08 00:00:00 UTC,0.03412900,0.0,0.0
2019-04-09 00:00:00 UTC,0.03390600,0.0,0.0
2019-04-10 00:00:00 UTC,0.03337200,0.0,0.0
2019-04-11 00:00:00 UTC,0.03270700,0.0,0.0
2019-04-12 00:00:00 UTC,0.03233900,0.0,0.0
2019-04-13 00:00:00 UTC,0.03230300,0.0,0.0
2019-04-14 00:00:00 UTC,0.03256700,0.0,0.0
2019-04-15 00:00:00 UTC,0.03183500,0.0,0.0
2019-04-16 00:00:00 UTC,0.03197000,0.0,0.0
2019-04-17 00:00:00 UTC,0.03185900,0.0,0.0
2019-04-18 00:00:00 UTC,0.03296200,0.0,0.0
2019-04-19 00:00:00 UTC,0.03282900,0.0,0.0
2019-04-20 00:00:00 UTC,0.03266600,0.0,0.0
2019-04-21 00:00:00 UTC,0.03206700,0.0,0.0
2019-04-22 00:00:00 UTC,0.03183600,0.0,0.0
2019-04-23 00:00:00 UTC,0.03080000,0.0,0.0
2019-04-24 00:00:00 UTC,0.03043800,0.0,0.0
2019-04-25 00:00:00 UTC,0.02964300,0.0,0.0
2019-04-26 00:00:00 UTC,0.02972200,0.0,0.0
2019-04-27 00:00:00 UTC,0.03007900,0.0,0.0
2019-04-28 00:00:00 UTC,0.02973000,0.0,0.0
2019-04-29 00:00:00 UTC,0.02961400,0.0,0.0
2019-04-30 00:00:00 UTC,0.03041800,0.0,0.0
2019-05-01 00:00:00 UTC,0.02975300,0.0,0.0
2019-05-02 00:00:00 UTC,0.02945500,0.0,0.0
2019-05-03 00:00:00 UTC,0.02911500,0.0,0.0
2019-05-04 00:00:00 UTC,0.02808300,0.0,0.0
2019-05-05 00:00:00 UTC,0.02823100,0.0,0.0
2019-05-06 00:00:00 UTC,0.03009700,0.0,0.0
2019-05-07 00:00:00 UTC,0.02891300,0.0,0.0
2019-05-08 00:00:00 UTC,0.02853700,0.0,0.0
2019-05-09 00:00:00 UTC,0.02753000,0.0,0.0
2019-05-10 00:00:00 UTC,0.02711800,0.0,0.0
2019-05-11 00:00:00 UTC,0.02687500,0.0,0.0
2019-05-12 00:00:00 UTC,0.02699200,0.0,0.0
2019-05-13 00:00:00 UTC,0.02514200,0.0,0.0
2019-05-14 00:00:00 UTC,0.02723900,0.0,0.0
2019-05-15 00:00:00 UTC,0.03037500,0.0,0.0
2019-05-16 00:00:00 UTC,0.03360900,0.0,0.0
2019-05-17 00:00:00 UTC,0.03321900,0.0,0.0
2019-05-18 00:00:00 UTC,0.03218400,0.0,0.0
2019-05-19 00:00:00 UTC,0.03181100,0.0,0.0
2019-05-20 00:00:00 UTC,0.03154900,0.0,0.0
2019-05-21 00:00:00 UTC,0.03206000,0.0,0.0
2019-05-22 00:00:00 UTC,0.03195300,0.0,0.0
2019-05-23 00:00:00 UTC,0.03116300,0.0,0.0
2019-05-24 00:00:00 UTC,0.03124600,0.0,0.0
2019-05-25 00:00:00 UTC,0.03119000,0.0,0.0
2019-05-26 00:00:00 UTC,0.03068800,0.0,0.0
2019-05-27 00:00:00 UTC,0.03091800,0.0,0.0
2019-05-28 00:00:00 UTC,0.03110600,0.0,0.0
2019-05-29 00:00:00 UTC,0.03109800,0.0,0.0
