snapped_at,price,market_cap,total_volume
2019-04-04 00:00:00 UTC,4371.69,0.0,0.0
2019-04-05 00:00:00 UTC,4499.35,0.0,0.0
2019-04-06 00:00:00 UTC,4502.21,0.0,0.0
2019-04-07 00:00:00 UTC,4635.01,0.0,0.0
2019-04-08 00:00:00 UTC,4709.47,0.0,0.0
2019-04-09 00:00:00 UTC,4608.85,0.0,0.0
2019-04-10 00:00:00 UTC,4728.6,0.0,0.0
2019-04-11 00:00:00 UTC,4490,0.0,0.0
2019-04-12 00:00:00 UTC,4502.55,0.0,0.0
2019-04-13 00:00:00 UTC,4492.81,0.0,0.0
2019-04-14 00:00:00 UTC,4567.98,0.0,0.0
2019-04-15 00:00:00 UTC,4463.82,0.0,0.0
2019-04-16 00:00:00 UTC,4617.46,0.0,0.0
2019-04-17 00:00:00 UTC,4629.26,0.0,0.0
2019-04-18 00:00:00 UTC,4699.38,0.0,0.0
2019-04-19 00:00:00 UTC,4706.56,0.0,0.0
2019-04-20 00:00:00 UTC,4740,0.0,0.0
2019-04-21 00:00:00 UTC,4724.09,0.0,0.0
2019-04-22 00:00:00 UTC,4789.16,0.0,0.0
2019-04-23 00:00:00 UTC,4942.12,0.0,0.0
2019-04-24 00:00:00 UTC,4885.08,0.0,0.0
2019-04-25 00:00:00 UTC,4623.55,0.0,0.0
2019-04-26 00:00:00 UTC,4629.2,0.0,0.0
2019-04-27 00:00:00 UTC,4653.69,0.0,0.0
2019-04-28 00:00:00 UTC,4633.01,0.0,0.0
2019-04-29 00:00:00 UTC,4601.79,0.0,0.0
2019-04-30 00:00:00 UTC,4704,0.0,0.0
2019-05-01 00:00:00 UTC,4751.9,0.0,0.0
2019-05-02 00:00:00 UTC,4830,0.0,0.0
2019-05-03 00:00:00 UTC,5048.02,0.0,0.0
2019-05-04 00:00:00 UTC,5160.82,0.0,0.0
2019-05-05 00:00:00 UTC,5110.87,0.0,0.0
2019-05-06 00:00:00 UTC,5080.91,0.0,0.0
2019-05-07 00:00:00 UTC,5147.32,0.0,0.0
2019-05-08 00:00:00 UTC,5302,0.0,0.0
2019-05-09 00:00:00 UTC,5481.99,0.0,0.0
2019-05-10 00:00:00 UTC,5651.29,0.0,0.0
2019-05-11 00:00:00 UTC,6320,0.0,0.0
2019-05-12 00:00:00 UTC,6203.03,0.0,0.0
2019-05-13 00:00:00 UTC,6963.23,0.0,0.0
2019-05-14 00:00:00 UTC,7124.53,0.0,0.0
2019-05-15 00:00:00 UTC,7326.29,0.0,0.0
2019-05-16 00:00:00 UTC,7055,0.0,0.0
2019-05-17 00:00:00 UTC,6607.41,0.0,0.0
2019-05-18 00:00:00 UTC,6540.01,0.0,0.0
2019-05-19 00:00:00 UTC,7348.33,0.0,0.0
2019-05-20 00:00:00 UTC,7164.12,0.0,0.0
2019-05-21 00:00:00 UTC,7129.73,0.0,0.0
2019-05-22 00:00:00 UTC,6850,0.0,0.0
2019-05-23 00:00:00 UTC,7047.29,0.0,0.0
2019-05-24 00:00:00 UTC,7134.99,0.0,0.0
2019-05-25 00:00:00 UTC,7206.9,0.0,0.0
2019-05-26 00:00:00 UTC,7782.75,0.0,0.0
2019-05-27 00:00:00 UTC,7834.54,0.0,0.0
2019-05-28 00:00:00 UTC,7824.18,0.0,0.0
2019-05-29 00:00:00 UTC,7792.61,0.0,0.0
2019-05-30 00:00:00 UTC,7469.97,0.0,0.0
2019-05-31 00:00:00 UTC,7674.98,0.0,0.0
2019-06-01 00:00:00 UTC,7661.06,0.0,0.0
2019-06-02 00:00:00 UTC,7838.97,0.0,0.0
2019-06-03 00:00:00 UTC,7231.89,0.0,0.0
2019-06-04 00:00:00 UTC,6817.39,0.0,0.0
2019-06-05 00:00:00 UTC,6930,0.0,0.0
2019-06-06 00:00:00 UTC,6923.64,0.0,0.0
2019-06-07 00:00:00 UTC,7071.62,0.0,0.0
2019-06-08 00:00:00 UTC,7005.99,0.0,0.0
2019-06-09 00:00:00 UTC,6788.96,0.0,0.0
2019-06-10 00:00:00 UTC,7093.81,0.0,0.0
2019-06-11 00:00:00 UTC,6986.85,0.0,0.0
2019-06-12 00:00:00 UTC,7245,0.0,0.0
2019-06-13 00:00:00 UTC,7315.76,0.0,0.0
2019-06-14 00:00:00 UTC,7758.4,0.0,0.0
2019-06-15 00:00:00 UTC,7859.99,0.0,0.0
2019-06-16 00:00:00 UTC,7993.53,0.0,0.0
2019-06-17 00:00:00 UTC,8321.58,0.0,0.0
2019-06-18 00:00:00 UTC,8108.68,0.0,0.0
2019-06-19 00:00:00 UTC,8273.71,0.0,0.0
2019-06-20 00:00:00 UTC,8445.34,0.0,0.0
2019-06-21 00:00:00 UTC,8995.74,0.0,0.0
2019-06-22 00:00:00 UTC,9314.9,0.0,0.0
2019-06-23 00:00:00 UTC,9456.99,0.0,0.0
2019-06-24 00:00:00 UTC,9678.96,0.0,0.0
2019-06-25 00:00:00 UTC,10337.85,0.0,0.0
2019-06-26 00:00:00 UTC,11337.96,0.0,0.0
2019-06-27 00:00:00 UTC,9760.49,0.0,0.0
2019-06-28 00:00:00 UTC,10890,0.0,0.0
2019-06-29 00:00:00 UTC,10429.32,0.0,0.0
2019-06-30 00:00:00 UTC,9466.76,0.0,0.0
2019-07-01 00:00:00 UTC,9345,0.0,0.0
2019-07-02 00:00:00 UTC,9594.16,0.0,0.0
2019-07-03 00:00:00 UTC,10604.98,0.0,0.0
2019-07-04 00:00:00 UTC,9913.1,0.0,0.0
2019-07-05 00:00:00 UTC,9800.8,0.0,0.0
2019-07-06 00:00:00 UTC,10022.8,0.0,0.0
2019-07-07 00:00:00 UTC,10236.41,0.0,0.0
2019-07-08 00:00:00 UTC,10963.57,0.0,0.0
2019-07-09 00:00:00 UTC,11216.89,0.0,0.0
2019-07-10 00:00:00 UTC,10768.3,0.0,0.0
2019-07-11 00:00:00 UTC,10099.99,0.0,0.0
2019-07-12 00:00:00 UTC,10486.6,0.0,0.0
2019-07-13 00:00:00 UTC,10120.44,0.0,0.0
2019-07-14 00:00:00 UTC,9060.98,0.0,0.0
2019-07-15 00:00:00 UTC,9653.66,0.0,0.0
2019-07-16 00:00:00 UTC,8396.77,0.0,0.0
2019-07-17 00:00:00 UTC,8643.3,0.0,0.0
2019-07-18 00:00:00 UTC,9460,0.0,0.0
2019-07-19 00:00:00 UTC,9390.02,0.0,0.0
2019-07-20 00:00:00 UTC,9602.26,0.0,0.0
2019-07-21 00:00:00 UTC,9444.64,0.0,0.0
2019-07-22 00:00:00 UTC,9222.82,0.0,0.0
2019-07-23 00:00:00 UTC,8838.57,0.0,0.0
2019-07-24 00:00:00 UTC,8770.44,0.0,0.0
2019-07-25 00:00:00 UTC,8881.59,0.0,0.0
2019-07-26 00:00:00 UTC,8854.88,0.0,0.0
2019-07-27 00:00:00 UTC,8521.04,0.0,0.0
2019-07-28 00:00:00 UTC,8574.64,0.0,0.0
2019-07-29 00:00:00 UTC,8538.21,0.0,0.0
2019-07-30 00:00:00 UTC,8587.43,0.0,0.0
2019-07-31 00:00:00 UTC,9097.85,0.0,0.0
2019-08-01 00:00:00 UTC,9377.3,0.0,0.0
2019-08-02 00:00:00 UTC,9469.85,0.0,0.0
2019-08-03 00:00:00 UTC,9731.48,0.0,0.0
2019-08-04 00:00:00 UTC,9858.24,0.0,0.0
2019-08-05 00:00:00 UTC,10486.24,0.0,0.0
2019-08-06 00:00:00 UTC,10219.99,0.0,0.0
2019-08-07 00:00:00 UTC,10652.54,0.0,0.0
2019-08-08 00:00:00 UTC,10708.65,0.0,0.0
2019-08-09 00:00:00 UTC,10582.48,0.0,0.0
